;Kundennummer;Gerätetyp
8685;13975;DeviceGen3
8686;87024;DeviceGen2
8687;90555;DeviceGen3
8688;99295;DeviceGen3
8689;66194;DeviceGen3
8690;90679;DeviceGen2
8691;13078;DeviceGen3
8692;26800;DeviceGen3
8693;86023;DeviceGen2
8694;79642;DeviceGen3
8695;35101;DeviceGen2
8696;29841;DeviceGen4
8697;41457;DeviceGen3
8698;94373;DeviceGen2
8699;98719;DeviceGen2
8700;4001;DeviceGen3
8701;24135;DeviceGen3
8702;39833;DeviceGen2
8703;84677;DeviceGen3
8704;82725;DeviceGen2
8705;82226;DeviceGen3
8706;69787;DeviceGen3
8707;34836;DeviceGen2
8708;24266;DeviceGen2
8709;49644;DeviceGen2
8710;62453;DeviceGen3
8711;62644;DeviceGen2
8712;78545;DeviceGen2
8713;29543;DeviceGen3
8714;19116;DeviceGen4
8715;75774;DeviceGen2
8716;7550;DeviceGen2
8717;75693;DeviceGen4
8718;46111;DeviceGen2
8719;58846;DeviceGen2
8720;80532;DeviceGen3
8721;84642;DeviceGen2
8722;52990;DeviceGen2
8723;27998;DeviceGen3
8724;18233;DeviceGen3
8725;80079;DeviceGen2
8726;59965;DeviceGen3
8727;31710;DeviceGen3
8728;33222;DeviceGen3
8729;56797;DeviceGen3
8730;28654;DeviceGen4
8731;8597;DeviceGen3
8732;8453;DeviceGen2
8733;19713;DeviceGen3
8734;84900;DeviceGen2
8735;44005;DeviceGen4
8736;23627;DeviceGen2
8737;65038;DeviceGen3
8738;67860;DeviceGen2
8739;10778;DeviceGen2
8740;3115;DeviceGen4
8741;51387;DeviceGen2
8742;19920;DeviceGen3
8743;72133;DeviceGen2
8744;23375;DeviceGen4
8745;74346;DeviceGen3
8746;43274;DeviceGen3
8747;88537;DeviceGen2
8748;63589;DeviceGen3
8749;47642;DeviceGen2
8750;37472;DeviceGen3
8751;29026;DeviceGen3
8752;19291;DeviceGen3
8753;21448;DeviceGen2
8754;31462;DeviceGen4
8755;34379;DeviceGen4
8756;8372;DeviceGen3
8757;67720;DeviceGen3
8758;15794;DeviceGen3
8759;56176;DeviceGen3
8760;39156;DeviceGen3
8761;89801;DeviceGen3
8762;32058;DeviceGen4
8763;13380;DeviceGen3
8764;84727;DeviceGen3
8765;11601;DeviceGen4
8766;67796;DeviceGen2
8767;27299;DeviceGen4
8768;75456;DeviceGen3
8769;2454;DeviceGen3
8770;62513;DeviceGen3
8771;55203;DeviceGen2
8772;75599;DeviceGen3
8773;41302;DeviceGen3
8774;1062;DeviceGen3
8775;77363;DeviceGen3
8776;26937;DeviceGen3
8777;35807;DeviceGen3
8778;85009;DeviceGen2
8779;17092;DeviceGen3
8780;15882;DeviceGen3
8781;53800;DeviceGen3
8782;31781;DeviceGen3
8783;82149;DeviceGen3
8784;59928;DeviceGen2
8785;65917;DeviceGen3
8786;60723;DeviceGen2
8787;15558;DeviceGen3
8788;37985;DeviceGen3
8789;61000;DeviceGen3
8790;37189;DeviceGen2
8791;89231;DeviceGen3
8792;94343;DeviceGen3
8793;45701;DeviceGen2
8794;43690;DeviceGen2
8795;49144;DeviceGen3
8796;54986;DeviceGen3
8797;54621;DeviceGen3
8798;10094;DeviceGen2
8799;25499;DeviceGen2
8800;67942;DeviceGen2
8801;82432;DeviceGen3
8802;83953;DeviceGen3
8803;4503;DeviceGen2
8804;89025;DeviceGen4
8805;30572;DeviceGen3
8806;71292;DeviceGen4
8807;28505;DeviceGen3
8808;37846;DeviceGen3
8809;43257;DeviceGen3
8810;48514;DeviceGen3
8811;42287;DeviceGen3
8812;82641;DeviceGen4
8813;16307;DeviceGen3
8814;56842;DeviceGen3
8815;61411;DeviceGen3
8816;30121;DeviceGen3
8817;16114;DeviceGen3
8818;41015;DeviceGen2
8819;98080;DeviceGen2
8820;49488;DeviceGen3
8821;66787;DeviceGen2
8822;78398;DeviceGen3
8823;64384;DeviceGen2
8824;32512;DeviceGen3
8825;38273;DeviceGen3
8826;6990;DeviceGen3
8827;26439;DeviceGen2
8828;43203;DeviceGen3
8829;58265;DeviceGen2
8830;2881;DeviceGen2
8831;86401;DeviceGen3
8832;28103;DeviceGen2
8833;9634;DeviceGen3
8834;88387;DeviceGen2
8835;55056;DeviceGen2
8836;42776;DeviceGen2
8837;86165;DeviceGen3
8838;8290;DeviceGen3
8839;99789;DeviceGen2
8840;84001;DeviceGen3
8841;67346;DeviceGen3
8842;41149;DeviceGen2
8843;2287;DeviceGen2
8844;16771;DeviceGen4
8845;38875;DeviceGen2
8846;95534;DeviceGen4
8847;96553;DeviceGen3
8848;2101;DeviceGen2
8849;16392;DeviceGen2
8850;60974;DeviceGen4
8851;24196;DeviceGen3
8852;73242;DeviceGen3
8853;73738;DeviceGen3
8854;8748;DeviceGen3
8855;3121;DeviceGen2
8856;13722;DeviceGen3
8857;67814;DeviceGen3
8858;56246;DeviceGen2
8859;71344;DeviceGen3
8860;91037;DeviceGen3
8861;40404;DeviceGen2
8862;32479;DeviceGen2
8863;43261;DeviceGen3
8864;83509;DeviceGen3
8865;1204;DeviceGen2
8866;89228;DeviceGen3
8867;39539;DeviceGen3
8868;33283;DeviceGen2
8869;41555;DeviceGen4
8870;28347;DeviceGen3
8871;78713;DeviceGen2
8872;21938;DeviceGen3
8873;59191;DeviceGen2
8874;51421;DeviceGen3
8875;69564;DeviceGen2
8876;88065;DeviceGen3
8877;13316;DeviceGen2
8878;57391;DeviceGen2
8879;22916;DeviceGen3
8880;13571;DeviceGen2
8881;30549;DeviceGen2
8882;97995;DeviceGen3
8883;20465;DeviceGen3
8884;75195;DeviceGen3
8885;82018;DeviceGen2
8886;59626;DeviceGen3
8887;59537;DeviceGen2
8888;82028;DeviceGen2
8889;24588;DeviceGen3
8890;78404;DeviceGen3
8891;86167;DeviceGen2
8892;54968;DeviceGen3
8893;32724;DeviceGen2
8894;90979;DeviceGen3
8895;45812;DeviceGen3
8896;27326;DeviceGen3
8897;24433;DeviceGen3
8898;20863;DeviceGen2
8899;43855;DeviceGen3
8900;2220;DeviceGen3
8901;45928;DeviceGen3
8902;33293;DeviceGen3
8903;21847;DeviceGen3
8904;47094;DeviceGen3
8905;51931;DeviceGen2
8906;99343;DeviceGen2
8907;54134;DeviceGen3
8908;22737;DeviceGen3
8909;42561;DeviceGen3
8910;50341;DeviceGen3
8911;48781;DeviceGen3
8912;48625;DeviceGen3
8913;73309;DeviceGen2
8914;78823;DeviceGen3
8915;7249;DeviceGen2
8916;91362;DeviceGen2
8917;42766;DeviceGen2
8918;68478;DeviceGen3
8919;88167;DeviceGen2
8920;91024;DeviceGen3
8921;28421;DeviceGen3
8922;35163;DeviceGen3
8923;12042;DeviceGen3
8924;28952;DeviceGen2
8925;37649;DeviceGen2
8926;45663;DeviceGen2
8927;21334;DeviceGen2
8928;56249;DeviceGen3
8929;67195;DeviceGen2
8930;2819;DeviceGen2
8931;2645;DeviceGen3
8932;62038;DeviceGen2
8933;37243;DeviceGen3
8934;25987;DeviceGen3
8935;1617;DeviceGen2
8936;76253;DeviceGen2
8937;71691;DeviceGen3
8938;80794;DeviceGen4
8939;69109;DeviceGen3
8940;37220;DeviceGen2
8941;51986;DeviceGen2
8942;61182;DeviceGen3
8943;14542;DeviceGen2
8944;49668;DeviceGen3
8945;76483;DeviceGen3
8946;34199;DeviceGen3
8947;68479;DeviceGen2
8948;55951;DeviceGen3
8949;26719;DeviceGen4
8950;67864;DeviceGen2
8951;28644;DeviceGen3
8952;88737;DeviceGen2
8953;65647;DeviceGen3
8954;75453;DeviceGen3
8955;20831;DeviceGen2
8956;71010;DeviceGen3
8957;3850;DeviceGen2
8958;12898;DeviceGen3
8959;70577;DeviceGen3
8960;89802;DeviceGen2
8961;99351;DeviceGen2
8962;16393;DeviceGen3
8963;52096;DeviceGen2
8964;92611;DeviceGen2
8965;44001;DeviceGen3
8966;98418;DeviceGen3
8967;67625;DeviceGen3
8968;8535;DeviceGen2
8969;76082;DeviceGen2
8970;99165;DeviceGen3
8971;65277;DeviceGen2
8972;29980;DeviceGen2
8973;44960;DeviceGen3
8974;25358;DeviceGen3
8975;68824;DeviceGen2
8976;79464;DeviceGen3
8977;72156;DeviceGen3
8978;23116;DeviceGen2
8979;50787;DeviceGen3
8980;28250;DeviceGen3
8981;46926;DeviceGen3
8982;30360;DeviceGen3
8983;63974;DeviceGen2
8984;2483;DeviceGen2
8985;67461;DeviceGen3
8986;52158;DeviceGen3
8987;86409;DeviceGen4
8988;17364;DeviceGen2
8989;94806;DeviceGen3
8990;34383;DeviceGen3
8991;30111;DeviceGen2
8992;31983;DeviceGen3
8993;45416;DeviceGen2
8994;97109;DeviceGen2
8995;5797;DeviceGen2
8996;22118;DeviceGen2
8997;47908;DeviceGen3
8998;75629;DeviceGen4
8999;17942;DeviceGen3
9000;59979;DeviceGen3
9001;2051;DeviceGen2
9002;48711;DeviceGen4
9003;9766;DeviceGen3
9004;69767;DeviceGen3
9005;91046;DeviceGen2
9006;19588;DeviceGen3
9007;23108;DeviceGen3
9008;83597;DeviceGen3
9009;58344;DeviceGen3
9010;23731;DeviceGen2
9011;45873;DeviceGen3
9012;30658;DeviceGen2
9013;28251;DeviceGen3
9014;26718;DeviceGen3
9015;73954;DeviceGen3
9016;10847;DeviceGen2
9017;63814;DeviceGen2
9018;28324;DeviceGen3
9019;99982;DeviceGen2
9020;34373;DeviceGen3
9021;84988;DeviceGen2
9022;35852;DeviceGen4
9023;88881;DeviceGen2
9024;64113;DeviceGen2
9025;23876;DeviceGen3
9026;78325;DeviceGen4
9027;57050;DeviceGen3
9028;4074;DeviceGen3
9029;11392;DeviceGen2
9030;98923;DeviceGen3
9031;38253;DeviceGen2
9032;38876;DeviceGen3
9033;56377;DeviceGen2
9034;3064;DeviceGen2
9035;74418;DeviceGen2
9036;57506;DeviceGen3
9037;26156;DeviceGen2
9038;75698;DeviceGen3
9039;60126;DeviceGen3
9040;94865;DeviceGen4
9041;53981;DeviceGen2
9042;52528;DeviceGen4
9043;85685;DeviceGen3
9044;35258;DeviceGen3
9045;94182;DeviceGen3
9046;83443;DeviceGen2
9047;43137;DeviceGen2
9048;55387;DeviceGen2
9049;58993;DeviceGen2
9050;26428;DeviceGen2
9051;60099;DeviceGen3
9052;83453;DeviceGen2
9053;6376;DeviceGen3
9054;31938;DeviceGen3
9055;78297;DeviceGen3
9056;38874;DeviceGen2
9057;8866;DeviceGen3
9058;80069;DeviceGen3
9059;77660;DeviceGen2
9060;11724;DeviceGen3
9061;3174;DeviceGen3
9062;31281;DeviceGen3
9063;8665;DeviceGen2
9064;99555;DeviceGen3
9065;64231;DeviceGen2
9066;5570;DeviceGen4
9067;60430;DeviceGen2
9068;14570;DeviceGen3
9069;41807;DeviceGen3
9070;55200;DeviceGen3
9071;69769;DeviceGen2
9072;75097;DeviceGen2
9073;21802;DeviceGen3
9074;46272;DeviceGen3
9075;69144;DeviceGen2
9076;11995;DeviceGen2
9077;69888;DeviceGen2
9078;89838;DeviceGen2
9079;79803;DeviceGen3
9080;99290;DeviceGen2
9081;79068;DeviceGen3
9082;87872;DeviceGen3
9083;47426;DeviceGen3
9084;59283;DeviceGen3
9085;8594;DeviceGen3
9086;35273;DeviceGen3
9087;6268;DeviceGen3
9088;67801;DeviceGen3
9089;53662;DeviceGen3
9090;46501;DeviceGen3
9091;67108;DeviceGen3
9092;61471;DeviceGen2
9093;20983;DeviceGen3
9094;60147;DeviceGen3
9095;93307;DeviceGen3
9096;99394;DeviceGen4
9097;83570;DeviceGen2
9098;16900;DeviceGen2
9099;56763;DeviceGen3
9100;35655;DeviceGen2
9101;1846;DeviceGen3
9102;22153;DeviceGen3
9103;24868;DeviceGen3
9104;83047;DeviceGen3
9105;22312;DeviceGen3
9106;73258;DeviceGen3
9107;71218;DeviceGen3
9108;16172;DeviceGen2
9109;91288;DeviceGen2
9110;8404;DeviceGen2
9111;89790;DeviceGen2
9112;64562;DeviceGen3
9113;48166;DeviceGen3
9114;25508;DeviceGen4
9115;94968;DeviceGen4
9116;61239;DeviceGen2
9117;80255;DeviceGen2
9118;33956;DeviceGen3
9119;55822;DeviceGen2
9120;40765;DeviceGen2
9121;55220;DeviceGen3
9122;54688;DeviceGen3
9123;72195;DeviceGen3
9124;94594;DeviceGen3
9125;55600;DeviceGen2
9126;23170;DeviceGen3
9127;39897;DeviceGen2
9128;37554;DeviceGen3
9129;5044;DeviceGen3
9130;50027;DeviceGen3
9131;7825;DeviceGen3
9132;28286;DeviceGen4
9133;55040;DeviceGen4
9134;66419;DeviceGen4
9135;18966;DeviceGen2
9136;40728;DeviceGen3
9137;7312;DeviceGen2
9138;2858;DeviceGen3
9139;41203;DeviceGen3
9140;80732;DeviceGen3
9141;88778;DeviceGen3
9142;26540;DeviceGen2
9143;94219;DeviceGen3
9144;53543;DeviceGen3
9145;96272;DeviceGen2
9146;24078;DeviceGen3
9147;18906;DeviceGen4
9148;84774;DeviceGen2
9149;2322;DeviceGen2
9150;45191;DeviceGen4
9151;57845;DeviceGen3
9152;87125;DeviceGen3
9153;4333;DeviceGen3
9154;48397;DeviceGen2
9155;23773;DeviceGen3
9156;36851;DeviceGen3
9157;12869;DeviceGen3
9158;70112;DeviceGen2
9159;25143;DeviceGen2
9160;18777;DeviceGen3
9161;21479;DeviceGen2
9162;91449;DeviceGen3
9163;81179;DeviceGen2
9164;22643;DeviceGen2
9165;91572;DeviceGen3
9166;42152;DeviceGen3
9167;5512;DeviceGen2
9168;53260;DeviceGen4
9169;90284;DeviceGen2
9170;85136;DeviceGen3
9171;96267;DeviceGen3
9172;29259;DeviceGen3
9173;89426;DeviceGen2
9174;30472;DeviceGen3
9175;78674;DeviceGen3
9176;83405;DeviceGen3
9177;38464;DeviceGen3
9178;15783;DeviceGen2
9179;56323;DeviceGen2
9180;26566;DeviceGen2
9181;61599;DeviceGen3
9182;15524;DeviceGen3
9183;20093;DeviceGen2
9184;1867;DeviceGen3
9185;48980;DeviceGen3
9186;66157;DeviceGen3
9187;27121;DeviceGen3
9188;6179;DeviceGen3
9189;84885;DeviceGen2
9190;67952;DeviceGen3
9191;67348;DeviceGen2
9192;44441;DeviceGen3
9193;98537;DeviceGen4
9194;26387;DeviceGen3
9195;88654;DeviceGen2
9196;34417;DeviceGen2
9197;53746;DeviceGen3
9198;26964;DeviceGen2
9199;12863;DeviceGen2
9200;91872;DeviceGen3
9201;11675;DeviceGen3
9202;81917;DeviceGen2
9203;46979;DeviceGen3
9204;25124;DeviceGen3
9205;74589;DeviceGen3
9206;9759;DeviceGen2
9207;1527;DeviceGen3
9208;37008;DeviceGen2
9209;28099;DeviceGen3
9210;43814;DeviceGen2
9211;17929;DeviceGen4
9212;75581;DeviceGen3
9213;79651;DeviceGen4
9214;74027;DeviceGen3
9215;90575;DeviceGen2
9216;71325;DeviceGen4
9217;81252;DeviceGen4
9218;44477;DeviceGen2
9219;2870;DeviceGen2
9220;95222;DeviceGen3
9221;1773;DeviceGen2
9222;3302;DeviceGen2
9223;24165;DeviceGen3
9224;94464;DeviceGen2
9225;46565;DeviceGen4
9226;3532;DeviceGen2
9227;52355;DeviceGen2
9228;11613;DeviceGen2
9229;4410;DeviceGen2
9230;77665;DeviceGen3
9231;49928;DeviceGen3
9232;8563;DeviceGen3
9233;4462;DeviceGen3
9234;55023;DeviceGen3
9235;83725;DeviceGen2
9236;24289;DeviceGen2
9237;25539;DeviceGen2
9238;77726;DeviceGen3
9239;25436;DeviceGen3
9240;80210;DeviceGen2
9241;14050;DeviceGen3
9242;32437;DeviceGen3
9243;4302;DeviceGen3
9244;59192;DeviceGen3
9245;95582;DeviceGen3
9246;46634;DeviceGen3
9247;83075;DeviceGen3
9248;85654;DeviceGen2
9249;33217;DeviceGen2
9250;65395;DeviceGen2
9251;13765;DeviceGen2
9252;54292;DeviceGen3
9253;3950;DeviceGen2
9254;63949;DeviceGen2
9255;29227;DeviceGen4
9256;58395;DeviceGen2
9257;97586;DeviceGen2
9258;3885;DeviceGen3
9259;2524;DeviceGen3
9260;21911;DeviceGen2
9261;20682;DeviceGen3
9262;3998;DeviceGen3
9263;88286;DeviceGen3
9264;34700;DeviceGen2
9265;61661;DeviceGen2
9266;1925;DeviceGen4
9267;6140;DeviceGen2
9268;51292;DeviceGen3
9269;35173;DeviceGen2
9270;41920;DeviceGen3
9271;70294;DeviceGen2
9272;72048;DeviceGen3
9273;83433;DeviceGen3
9274;75455;DeviceGen2
9275;31181;DeviceGen2
9276;70734;DeviceGen3
9277;33461;DeviceGen3
9278;27779;DeviceGen3
9279;81332;DeviceGen2
9280;95964;DeviceGen3
9281;6273;DeviceGen2
9282;37208;DeviceGen2
9283;85996;DeviceGen2
9284;92993;DeviceGen3
9285;19104;DeviceGen3
9286;26826;DeviceGen3
9287;33467;DeviceGen2
9288;5510;DeviceGen3
9289;34222;DeviceGen4
9290;63184;DeviceGen2
9291;25527;DeviceGen2
9292;98120;DeviceGen3
9293;6864;DeviceGen3
9294;57481;DeviceGen2
9295;23665;DeviceGen3
9296;78896;DeviceGen3
9297;61880;DeviceGen2
9298;30333;DeviceGen3
9299;60796;DeviceGen3
9300;54796;DeviceGen2
9301;35098;DeviceGen3
9302;47706;DeviceGen2
9303;64816;DeviceGen3
9304;61826;DeviceGen2
9305;35134;DeviceGen2
9306;5648;DeviceGen3
9307;83480;DeviceGen3
9308;45689;DeviceGen2
9309;14227;DeviceGen3
9310;49847;DeviceGen2
9311;6010;DeviceGen2
9312;49146;DeviceGen2
9313;91302;DeviceGen3
9314;60540;DeviceGen3
9315;26343;DeviceGen3
9316;38495;DeviceGen3
9317;28472;DeviceGen4
9318;18697;DeviceGen2
9319;85345;DeviceGen3
9320;16554;DeviceGen2
9321;59276;DeviceGen3
9322;5524;DeviceGen2
9323;85532;DeviceGen3
9324;99017;DeviceGen2
9325;62701;DeviceGen2
9326;71983;DeviceGen2
9327;73529;DeviceGen3
9328;15735;DeviceGen3
9329;76274;DeviceGen3
9330;90321;DeviceGen2
9331;20448;DeviceGen3
9332;5483;DeviceGen2
9333;85359;DeviceGen3
9334;99746;DeviceGen3
9335;13173;DeviceGen3
9336;53175;DeviceGen3
9337;57337;DeviceGen3
9338;78663;DeviceGen2
9339;82440;DeviceGen3
9340;14333;DeviceGen3
9341;1885;DeviceGen3
9342;46478;DeviceGen3
9343;8236;DeviceGen3
9344;83783;DeviceGen4
9345;38020;DeviceGen3
9346;69809;DeviceGen3
9347;42487;DeviceGen3
9348;55947;DeviceGen3
9349;88234;DeviceGen3
9350;19633;DeviceGen4
9351;82308;DeviceGen3
9352;36221;DeviceGen2
9353;39974;DeviceGen3
9354;36343;DeviceGen2
9355;19956;DeviceGen3
9356;15960;DeviceGen3
9357;42162;DeviceGen3
9358;68292;DeviceGen2
9359;21893;DeviceGen3
9360;96701;DeviceGen3
9361;53699;DeviceGen2
9362;33865;DeviceGen2
9363;9179;DeviceGen2
9364;85735;DeviceGen2
9365;32887;DeviceGen3
9366;55770;DeviceGen3
9367;29231;DeviceGen4
9368;55219;DeviceGen3
9369;77612;DeviceGen3
9370;78894;DeviceGen3
9371;49734;DeviceGen3
9372;76371;DeviceGen3
9373;18891;DeviceGen4
9374;33829;DeviceGen2
9375;97930;DeviceGen3
9376;25005;DeviceGen2
9377;16740;DeviceGen3
9378;93683;DeviceGen3
9379;70316;DeviceGen2
9380;92865;DeviceGen3
9381;77619;DeviceGen3
9382;9724;DeviceGen3
9383;35398;DeviceGen3
9384;30112;DeviceGen3
9385;57942;DeviceGen3
9386;35480;DeviceGen2
9387;51270;DeviceGen3
9388;85498;DeviceGen3
9389;29386;DeviceGen3
9390;93929;DeviceGen3
9391;12864;DeviceGen3
9392;6265;DeviceGen2
9393;50217;DeviceGen3
9394;62081;DeviceGen3
9395;40629;DeviceGen3
9396;98672;DeviceGen3
9397;72237;DeviceGen2
9398;8952;DeviceGen3
9399;13377;DeviceGen3
9400;26061;DeviceGen3
9401;97524;DeviceGen2
9402;69312;DeviceGen3
9403;61984;DeviceGen3
9404;23422;DeviceGen3
9405;99281;DeviceGen3
9406;29705;DeviceGen4
9407;45423;DeviceGen3
9408;91165;DeviceGen2
9409;18992;DeviceGen2
9410;92875;DeviceGen2
9411;13332;DeviceGen4
9412;15247;DeviceGen3
9413;58973;DeviceGen3
9414;81480;DeviceGen2
9415;11481;DeviceGen4
9416;6022;DeviceGen2
9417;43122;DeviceGen2
9418;20321;DeviceGen2
9419;5118;DeviceGen3
9420;19508;DeviceGen4
9421;65072;DeviceGen3
9422;75477;DeviceGen3
9423;72119;DeviceGen3
9424;44418;DeviceGen2
9425;35784;DeviceGen3
9426;10542;DeviceGen2
9427;93269;DeviceGen2
9428;10343;DeviceGen3
9429;12990;DeviceGen3
9430;26619;DeviceGen2
9431;68631;DeviceGen3
9432;83263;DeviceGen3
9433;29235;DeviceGen3
9434;49344;DeviceGen3
9435;18689;DeviceGen2
9436;86855;DeviceGen3
9437;39672;DeviceGen3
9438;93395;DeviceGen3
9439;75321;DeviceGen2
9440;6091;DeviceGen2
9441;68927;DeviceGen2
9442;27444;DeviceGen3
9443;80778;DeviceGen4
9444;36599;DeviceGen3
9445;25673;DeviceGen3
9446;3481;DeviceGen2
9447;1929;DeviceGen2
9448;9613;DeviceGen3
9449;65993;DeviceGen2
9450;85025;DeviceGen3
9451;38062;DeviceGen3
9452;59814;DeviceGen3
9453;47249;DeviceGen3
9454;75430;DeviceGen2
9455;9197;DeviceGen3
9456;75636;DeviceGen3
9457;57525;DeviceGen3
9458;79058;DeviceGen2
9459;96543;DeviceGen3
9460;42788;DeviceGen2
9461;32695;DeviceGen3
9462;94990;DeviceGen2
9463;7632;DeviceGen4
9464;29315;DeviceGen2
9465;99754;DeviceGen2
9466;11468;DeviceGen2
9467;82749;DeviceGen4
9468;53199;DeviceGen2
9469;73671;DeviceGen2
9470;21571;DeviceGen2
9471;22899;DeviceGen2
9472;8946;DeviceGen2
9473;81950;DeviceGen2
9474;91276;DeviceGen3
9475;7422;DeviceGen3
9476;78338;DeviceGen2
9477;42982;DeviceGen2
9478;92177;DeviceGen3
9479;16397;DeviceGen3
9480;94218;DeviceGen2
9481;98117;DeviceGen2
9482;73257;DeviceGen3
9483;66398;DeviceGen3
9484;82330;DeviceGen2
9485;46087;DeviceGen3
9486;21005;DeviceGen2
9487;78518;DeviceGen4
9488;40228;DeviceGen2
9489;48543;DeviceGen3
9490;54213;DeviceGen2
9491;55400;DeviceGen4
9492;52794;DeviceGen2
9493;53817;DeviceGen3
9494;73998;DeviceGen2
9495;60912;DeviceGen3
9496;87256;DeviceGen2
9497;9640;DeviceGen3
9498;74005;DeviceGen2
9499;7947;DeviceGen3
9500;80988;DeviceGen3
9501;67169;DeviceGen2
9502;42921;DeviceGen3
9503;55030;DeviceGen2
9504;45446;DeviceGen3
9505;7717;DeviceGen2
9506;31297;DeviceGen3
9507;62815;DeviceGen3
9508;90564;DeviceGen3
9509;67815;DeviceGen2
9510;87032;DeviceGen2
9511;4323;DeviceGen2
9512;2751;DeviceGen3
9513;75248;DeviceGen3
9514;94632;DeviceGen2
9515;76186;DeviceGen3
9516;37207;DeviceGen2
9517;10282;DeviceGen3
9518;84590;DeviceGen2
9519;1884;DeviceGen3
9520;44665;DeviceGen4
9521;60806;DeviceGen4
9522;96499;DeviceGen2
9523;6983;DeviceGen3
9524;11165;DeviceGen2
9525;69400;DeviceGen3
9526;19519;DeviceGen2
9527;68984;DeviceGen3
9528;5241;DeviceGen3
9529;62773;DeviceGen2
9530;70192;DeviceGen3
9531;57296;DeviceGen2
9532;76176;DeviceGen2
9533;64906;DeviceGen2
9534;24378;DeviceGen3
9535;5655;DeviceGen2
9536;59080;DeviceGen3
9537;12571;DeviceGen3
9538;66968;DeviceGen3
9539;39207;DeviceGen2
9540;47973;DeviceGen3
9541;29953;DeviceGen2
9542;22804;DeviceGen3
9543;83942;DeviceGen3
9544;23845;DeviceGen3
9545;26155;DeviceGen3
9546;7893;DeviceGen3
9547;78343;DeviceGen2
9548;47592;DeviceGen2
9549;92612;DeviceGen4
9550;61604;DeviceGen2
9551;87878;DeviceGen3
9552;64172;DeviceGen3
9553;77039;DeviceGen3
9554;60499;DeviceGen3
9555;82256;DeviceGen3
9556;3595;DeviceGen2
9557;79000;DeviceGen2
9558;47785;DeviceGen3
9559;59450;DeviceGen3
9560;28109;DeviceGen3
9561;42469;DeviceGen3
9562;86864;DeviceGen3
9563;39209;DeviceGen3
9564;87401;DeviceGen2
9565;76180;DeviceGen3
9566;49286;DeviceGen3
9567;70530;DeviceGen3
9568;54334;DeviceGen2
9569;56256;DeviceGen3
9570;16761;DeviceGen3
9571;97331;DeviceGen3
9572;28676;DeviceGen3
9573;67916;DeviceGen2
9574;25915;DeviceGen3
9575;8750;DeviceGen2
9576;85651;DeviceGen3
9577;8451;DeviceGen2
9578;32625;DeviceGen3
9579;77371;DeviceGen3
9580;45418;DeviceGen2
9581;95838;DeviceGen3
9582;12062;DeviceGen3
9583;96955;DeviceGen3
9584;66705;DeviceGen3
9585;89101;DeviceGen3
9586;86610;DeviceGen2
9587;84314;DeviceGen4
9588;2252;DeviceGen3
9589;12051;DeviceGen2
9590;78226;DeviceGen2
9591;49308;DeviceGen3
9592;39878;DeviceGen4
9593;59975;DeviceGen3
9594;28779;DeviceGen2
9595;98564;DeviceGen3
9596;94192;DeviceGen2
9597;29957;DeviceGen2
9598;43287;DeviceGen3
9599;98511;DeviceGen3
9600;12574;DeviceGen2
9601;82257;DeviceGen3
9602;10502;DeviceGen3
9603;85347;DeviceGen2
9604;3847;DeviceGen3
9605;42190;DeviceGen2
9606;43244;DeviceGen3
9607;68273;DeviceGen3
9608;77734;DeviceGen2
9609;92477;DeviceGen3
9610;2856;DeviceGen3
9611;27025;DeviceGen4
9612;77073;DeviceGen2
9613;18032;DeviceGen3
9614;5126;DeviceGen2
9615;36071;DeviceGen3
9616;43736;DeviceGen3
9617;54062;DeviceGen3
9618;37995;DeviceGen3
9619;73036;DeviceGen2
9620;95868;DeviceGen3
9621;70151;DeviceGen3
9622;23327;DeviceGen3
9623;35136;DeviceGen2
9624;27877;DeviceGen2
9625;36025;DeviceGen3
9626;50995;DeviceGen3
9627;13027;DeviceGen2
9628;84011;DeviceGen3
9629;62997;DeviceGen2
9630;10839;DeviceGen2
9631;94379;DeviceGen2
9632;95305;DeviceGen2
9633;70155;DeviceGen2
9634;38841;DeviceGen3
9635;22175;DeviceGen4
9636;2661;DeviceGen2
9637;46554;DeviceGen2
9638;18380;DeviceGen3
9639;71490;DeviceGen3
9640;97316;DeviceGen2
9641;45192;DeviceGen3
9642;14821;DeviceGen3
9643;32075;DeviceGen3
9644;76623;DeviceGen2
9645;46103;DeviceGen2
9646;81204;DeviceGen2
9647;15719;DeviceGen3
9648;55962;DeviceGen2
9649;78091;DeviceGen2
9650;72310;DeviceGen2
9651;86232;DeviceGen2
9652;53019;DeviceGen3
9653;79208;DeviceGen2
9654;40249;DeviceGen2
9655;97260;DeviceGen3
9656;83638;DeviceGen2
9657;50358;DeviceGen2
9658;85500;DeviceGen3
9659;27609;DeviceGen2
9660;88144;DeviceGen2
9661;2986;DeviceGen2
9662;34147;DeviceGen3
9663;3126;DeviceGen2
9664;86721;DeviceGen3
9665;66341;DeviceGen3
9666;26275;DeviceGen3
9667;15121;DeviceGen2
9668;16381;DeviceGen3
9669;22049;DeviceGen3
9670;80710;DeviceGen3
9671;17146;DeviceGen3
9672;30726;DeviceGen4
9673;11395;DeviceGen3
9674;7078;DeviceGen3
9675;84237;DeviceGen2
9676;40432;DeviceGen3
9677;25532;DeviceGen2
9678;62307;DeviceGen2
9679;89097;DeviceGen3
9680;8880;DeviceGen2
9681;89236;DeviceGen3
9682;99606;DeviceGen2
